# accelerometer data
# file: 'rgbd_dataset_freiburg1_rpy.bag'
# timestamp ax ay az
1305031225.990780 -0.658566 7.818977 -5.986966
1305031225.991744 -0.658566 7.818977 -5.986966
1305031225.995172 -0.706462 7.914769 -5.699591
1305031225.996190 -0.706462 7.914769 -5.699591
1305031225.999787 -0.706462 7.627394 -5.891174
1305031226.000786 -0.706462 7.627394 -5.891174
1305031226.002041 -0.706462 7.627394 -5.891174
1305031226.003021 -0.706462 7.627394 -5.891174
1305031226.006197 -0.850149 7.675290 -5.795383
1305031226.007167 -0.850149 7.675290 -5.795383
1305031226.010769 -1.041732 7.627394 -5.699591
1305031226.011820 -1.041732 7.627394 -5.699591
1305031226.015018 -1.029758 7.627394 -5.891174
1305031226.016160 -1.029758 7.627394 -5.891174
1305031226.019620 -1.005810 7.818977 -6.082757
1305031226.020736 -1.005810 7.818977 -6.082757
1305031226.021992 -1.005810 7.818977 -6.082757
1305031226.022988 -1.005810 7.818977 -6.082757
1305031226.026179 -0.850149 7.914769 -6.274340
1305031226.027159 -0.850149 7.914769 -6.274340
1305031226.030795 -0.850149 7.818977 -6.274340
1305031226.031834 -0.850149 7.818977 -6.274340
1305031226.035018 -1.053706 7.723186 -6.370132
1305031226.036158 -1.053706 7.723186 -6.370132
1305031226.039643 -1.089628 7.723186 -6.681454
1305031226.040670 -1.089628 7.723186 -6.681454
1305031226.042033 -1.089628 7.723186 -6.681454
1305031226.043033 -1.089628 7.723186 -6.681454
1305031226.046159 -1.245289 7.627394 -6.681454
1305031226.047150 -1.245289 7.627394 -6.681454
1305031226.050741 -1.412924 7.627394 -6.657506
1305031226.051821 -1.412924 7.627394 -6.657506
1305031226.054992 -1.436872 7.627394 -6.657506
1305031226.055986 -1.436872 7.627394 -6.657506
1305031226.059611 -1.388976 7.435812 -6.465923
1305031226.060606 -1.388976 7.435812 -6.465923
1305031226.061781 -1.388976 7.435812 -6.465923
1305031226.065009 -1.436872 7.435812 -5.986966
1305031226.066120 -1.436872 7.435812 -5.986966
1305031226.069776 -1.137524 7.435812 -5.795383
1305031226.070755 -1.137524 7.435812 -5.795383
1305031226.072026 -1.137524 7.435812 -5.795383
1305031226.073024 -1.137524 7.435812 -5.795383
1305031226.076156 -1.053706 7.627394 -5.508009
1305031226.077119 -1.053706 7.627394 -5.508009
1305031226.080778 -1.089628 7.639368 -5.508009
1305031226.081758 -1.089628 7.639368 -5.508009
1305031226.085024 -1.245289 7.579499 -5.412217
1305031226.086031 -1.245289 7.579499 -5.412217
1305031226.089613 -1.245289 7.531603 -5.316426
1305031226.090730 -1.245289 7.531603 -5.316426
1305031226.091731 -1.245289 7.531603 -5.316426
1305031226.095148 -1.245289 7.268176 -5.699591
1305031226.096151 -1.245289 7.268176 -5.699591
1305031226.099814 -1.341080 7.148437 -5.795383
1305031226.100759 -1.341080 7.148437 -5.795383
1305031226.102007 -1.341080 7.148437 -5.795383
1305031226.103027 -1.341080 7.148437 -5.795383
1305031226.106133 -1.436872 7.052646 -5.603800
1305031226.107135 -1.436872 7.052646 -5.603800
1305031226.110736 -1.448846 7.244229 -5.795383
1305031226.111754 -1.448846 7.244229 -5.795383
1305031226.115118 -1.436872 7.148437 -6.274340
1305031226.116148 -1.436872 7.148437 -6.274340
1305031226.119731 -1.616481 7.244229 -6.178549
1305031226.120723 -1.616481 7.244229 -6.178549
1305031226.121968 -1.616481 7.244229 -6.178549
1305031226.122974 -1.616481 7.244229 -6.178549
1305031226.126193 -1.796090 7.292124 -6.274340
1305031226.127146 -1.796090 7.292124 -6.274340
1305031226.130759 -1.808064 7.256203 -5.891174
1305031226.131893 -1.808064 7.256203 -5.891174
1305031226.134985 -1.832012 7.435812 -5.891174
1305031226.135999 -1.832012 7.435812 -5.891174
1305031226.139642 -2.011621 7.627394 -6.082757
1305031226.140613 -2.011621 7.627394 -6.082757
1305031226.141879 -2.011621 7.627394 -6.082757
1305031226.143017 -2.011621 7.627394 -6.082757
1305031226.146154 -1.820038 7.818977 -6.082757
1305031226.147139 -1.820038 7.818977 -6.082757
1305031226.150727 -2.011621 7.818977 -6.082757
1305031226.151808 -2.011621 7.818977 -6.082757
1305031226.154975 -2.179256 8.010560 -6.082757
1305031226.155972 -2.179256 8.010560 -6.082757
1305031226.159599 -2.203203 7.914769 -5.891174
1305031226.160592 -2.203203 7.914769 -5.891174
1305031226.162017 -2.203203 7.914769 -5.891174
1305031226.163023 -2.203203 7.914769 -5.891174
1305031226.166112 -2.203203 7.818977 -5.891174
1305031226.167142 -2.203203 7.818977 -5.891174
1305031226.170753 -2.203203 7.651342 -5.508009
1305031226.171732 -2.203203 7.651342 -5.508009
1305031226.175025 -2.179256 7.627394 -5.412217
1305031226.176014 -2.179256 7.627394 -5.412217
1305031226.179619 -2.011621 7.435812 -5.555904
1305031226.180616 -2.011621 7.435812 -5.555904
1305031226.181878 -2.011621 7.435812 -5.555904
1305031226.182996 -2.011621 7.435812 -5.555904
1305031226.186218 -2.203203 7.244229 -5.699591
1305031226.187104 -2.203203 7.244229 -5.699591
1305031226.190751 -2.239125 7.244229 -5.891174
1305031226.191867 -2.239125 7.244229 -5.891174
1305031226.195023 -2.203203 7.052646 -5.891174
1305031226.196005 -2.203203 7.052646 -5.891174
1305031226.199619 -2.203203 7.052646 -6.178549
1305031226.200601 -2.203203 7.052646 -6.178549
1305031226.202011 -2.203203 7.052646 -6.178549
1305031226.203006 -2.203203 7.052646 -6.178549
1305031226.206148 -2.203203 7.052646 -6.286314
1305031226.207134 -2.203203 7.052646 -6.286314
1305031226.210747 -2.382812 6.861063 -6.274340
1305031226.211758 -2.382812 6.861063 -6.274340
1305031226.214989 -2.586369 7.148437 -6.274340
1305031226.216138 -2.586369 7.148437 -6.274340
1305031226.219587 -2.586369 7.148437 -6.274340
1305031226.220709 -2.586369 7.148437 -6.274340
1305031226.221950 -2.586369 7.148437 -6.274340
1305031226.222959 -2.586369 7.148437 -6.274340
1305031226.226136 -2.777952 7.244229 -6.178549
1305031226.227113 -2.777952 7.244229 -6.178549
1305031226.230882 -2.777952 7.531603 -5.891174
1305031226.231735 -2.777952 7.531603 -5.891174
1305031226.234958 -2.777952 7.627394 -5.555904
1305031226.236255 -2.777952 7.627394 -5.555904
1305031226.239752 -2.969535 7.818977 -5.316426
1305031226.240741 -2.969535 7.818977 -5.316426
1305031226.241985 -2.969535 7.818977 -5.316426
1305031226.242986 -2.969535 7.818977 -5.316426
1305031226.246128 -2.957561 7.818977 -5.124843
1305031226.247117 -2.957561 7.818977 -5.124843
1305031226.250713 -2.969535 8.010560 -4.837468
1305031226.251915 -2.969535 8.010560 -4.837468
1305031226.254986 -2.921639 8.010560 -4.741677
1305031226.256003 -2.921639 8.010560 -4.741677
1305031226.259580 -2.969535 7.998586 -4.645885
1305031226.260585 -2.969535 7.998586 -4.645885
1305031226.261900 -2.969535 7.998586 -4.645885
1305031226.263037 -2.969535 7.998586 -4.645885
1305031226.266091 -3.005457 7.818977 -4.741677
1305031226.267134 -3.005457 7.818977 -4.741677
1305031226.270708 -3.149144 7.531603 -4.933260
1305031226.271749 -3.149144 7.531603 -4.933260
1305031226.274983 -3.149144 7.244229 -5.112869
1305031226.276127 -3.149144 7.244229 -5.112869
1305031226.279592 -3.053353 7.244229 -5.220634
1305031226.280756 -3.053353 7.244229 -5.220634
1305031226.281995 -3.053353 7.244229 -5.220634
1305031226.282998 -3.053353 7.244229 -5.220634
1305031226.286126 -3.053353 7.052646 -5.316426
1305031226.287086 -3.053353 7.052646 -5.316426
1305031226.290711 -3.149144 6.956854 -5.603800
1305031226.291699 -3.149144 6.956854 -5.603800
1305031226.295003 -3.328753 6.956854 -5.508009
1305031226.295988 -3.328753 6.956854 -5.508009
1305031226.299576 -3.340727 7.244229 -5.519982
1305031226.300611 -3.340727 7.244229 -5.519982
1305031226.302000 -3.340727 7.244229 -5.519982
1305031226.302995 -3.340727 7.244229 -5.519982
1305031226.306118 -3.340727 7.244229 -5.699591
1305031226.307102 -3.340727 7.244229 -5.699591
1305031226.310722 -3.340727 7.292124 -5.891174
1305031226.311723 -3.340727 7.292124 -5.891174
1305031226.314992 -3.544284 7.256203 -5.939070
1305031226.315991 -3.544284 7.256203 -5.939070
1305031226.319582 -3.544284 7.292124 -5.891174
1305031226.320569 -3.544284 7.292124 -5.891174
1305031226.321829 -3.544284 7.292124 -5.891174
1305031226.322829 -3.544284 7.292124 -5.891174
1305031226.326129 -3.723893 7.340020 -5.603800
1305031226.327115 -3.723893 7.340020 -5.603800
1305031226.330724 -3.640075 7.531603 -5.316426
1305031226.331862 -3.640075 7.531603 -5.316426
1305031226.334949 -3.640075 7.579499 -5.316426
1305031226.335986 -3.640075 7.579499 -5.316426
1305031226.339576 -3.640075 7.435812 -5.124843
1305031226.340577 -3.640075 7.435812 -5.124843
1305031226.341864 -3.640075 7.435812 -5.124843
1305031226.342848 -3.640075 7.435812 -5.124843
1305031226.346098 -3.640075 7.435812 -4.741677
1305031226.347240 -3.640075 7.435812 -4.741677
1305031226.350738 -3.544284 7.244229 -4.550094
1305031226.351774 -3.544284 7.244229 -4.550094
1305031226.354953 -3.723893 7.292124 -4.166928
1305031226.356064 -3.723893 7.292124 -4.166928
1305031226.359567 -3.687971 7.340020 -3.999293
1305031226.360690 -3.687971 7.340020 -3.999293
1305031226.362000 -3.687971 7.340020 -3.999293
1305031226.362972 -3.687971 7.340020 -3.999293
1305031226.366079 -3.544284 7.244229 -4.166928
1305031226.367093 -3.544284 7.244229 -4.166928
1305031226.370725 -3.711919 7.244229 -4.454303
1305031226.371830 -3.711919 7.244229 -4.454303
1305031226.374984 -3.747841 7.244229 -4.645885
1305031226.375985 -3.747841 7.244229 -4.645885
1305031226.379578 -3.819684 7.148437 -4.741677
1305031226.380582 -3.819684 7.148437 -4.741677
1305031226.381842 -3.819684 7.148437 -4.741677
1305031226.382965 -3.819684 7.148437 -4.741677
1305031226.386093 -3.915476 6.956854 -5.029051
1305031226.387074 -3.915476 6.956854 -5.029051
1305031226.390818 -4.023241 6.956854 -5.412217
1305031226.391811 -4.023241 6.956854 -5.412217
1305031226.394987 -4.071137 7.052646 -5.519982
1305031226.395965 -4.071137 7.052646 -5.519982
1305031226.397588 -4.071137 7.052646 -5.519982
1305031226.400768 -4.154954 7.244229 -5.508009
1305031226.401880 -4.154954 7.244229 -5.508009
1305031226.404978 -4.154954 7.340020 -5.531956
1305031226.405966 -4.154954 7.340020 -5.531956
1305031226.409234 -4.310615 7.435812 -5.531956
1305031226.410568 -4.310615 7.435812 -5.531956
1305031226.411853 -4.310615 7.435812 -5.531956
1305031226.412853 -4.310615 7.435812 -5.531956
1305031226.416097 -4.490224 7.603447 -5.412217
1305031226.417090 -4.490224 7.603447 -5.412217
1305031226.420562 -4.490224 7.435812 -5.316426
1305031226.421685 -4.490224 7.435812 -5.316426
1305031226.424846 -4.310615 7.603447 -5.172738
1305031226.425979 -4.310615 7.603447 -5.172738
1305031226.427230 -4.310615 7.603447 -5.172738
1305031226.428471 -4.310615 7.603447 -5.172738
1305031226.431851 -4.119032 7.627394 -5.124843
1305031226.432852 -4.119032 7.627394 -5.124843
1305031226.436069 -4.119032 7.627394 -5.029051
1305031226.437102 -4.119032 7.627394 -5.029051
1305031226.440712 -4.095085 7.340020 -4.837468
1305031226.441707 -4.095085 7.340020 -4.837468
1305031226.444996 -3.915476 7.244229 -4.741677
1305031226.445943 -3.915476 7.244229 -4.741677
1305031226.449602 -3.915476 7.052646 -4.550094
1305031226.450562 -3.915476 7.052646 -4.550094
1305031226.451870 -3.915476 7.052646 -4.550094
1305031226.452851 -3.915476 7.052646 -4.550094
1305031226.456059 -3.735867 6.861063 -4.645885
1305031226.457055 -3.735867 6.861063 -4.645885
1305031226.460546 -4.023241 6.861063 -4.550094
1305031226.461721 -4.023241 6.861063 -4.550094
1305031226.464972 -4.071137 6.765271 -4.550094
1305031226.465971 -4.071137 6.765271 -4.550094
1305031226.469623 -4.119032 6.669480 -4.741677
1305031226.470560 -4.119032 6.669480 -4.741677
1305031226.471848 -4.119032 6.669480 -4.741677
1305031226.472844 -4.119032 6.669480 -4.741677
1305031226.476090 -4.023241 6.477897 -4.837468
1305031226.477098 -4.023241 6.477897 -4.837468
1305031226.480721 -4.119032 6.477897 -5.136817
1305031226.481704 -4.119032 6.477897 -5.136817
1305031226.484953 -4.107059 6.573688 -5.316426
1305031226.485955 -4.107059 6.573688 -5.316426
1305031226.489557 -4.023241 6.669480 -5.508009
1305031226.490554 -4.023241 6.669480 -5.508009
1305031226.491801 -4.023241 6.669480 -5.508009
1305031226.492833 -4.023241 6.669480 -5.508009
1305031226.496105 -4.406407 7.052646 -5.603800
1305031226.497107 -4.406407 7.052646 -5.603800
1305031226.500551 -4.490224 7.244229 -5.699591
1305031226.501718 -4.490224 7.244229 -5.699591
1305031226.504968 -4.502198 7.340020 -5.939070
1305031226.506088 -4.502198 7.340020 -5.939070
1305031226.509607 -4.789573 7.435812 -5.986966
1305031226.510567 -4.789573 7.435812 -5.986966
1305031226.511877 -4.789573 7.435812 -5.986966
1305031226.512818 -4.789573 7.435812 -5.986966
1305031226.516097 -4.837468 7.627394 -5.891174
1305031226.517107 -4.837468 7.627394 -5.891174
1305031226.520677 -4.681807 7.627394 -5.603800
1305031226.521717 -4.681807 7.627394 -5.603800
1305031226.524960 -4.502198 7.627394 -5.699591
1305031226.525953 -4.502198 7.627394 -5.699591
1305031226.529571 -4.538120 7.651342 -5.508009
1305031226.530553 -4.538120 7.651342 -5.508009
1305031226.531847 -4.538120 7.651342 -5.508009
1305031226.532947 -4.538120 7.651342 -5.508009
1305031226.536057 -4.586016 7.914769 -5.124843
1305031226.537093 -4.586016 7.914769 -5.124843
1305031226.540676 -4.502198 8.010560 -4.933260
1305031226.541681 -4.502198 8.010560 -4.933260
1305031226.544933 -4.490224 7.818977 -5.100895
1305031226.545925 -4.490224 7.818977 -5.100895
1305031226.549567 -4.681807 7.651342 -5.124843
1305031226.550547 -4.681807 7.651342 -5.124843
1305031226.551811 -4.681807 7.651342 -5.124843
1305031226.552801 -4.681807 7.651342 -5.124843
1305031226.556043 -4.681807 7.579499 -5.316426
1305031226.557035 -4.681807 7.579499 -5.316426
1305031226.560680 -4.837468 7.292124 -5.412217
1305031226.561861 -4.837468 7.292124 -5.412217
1305031226.564943 -4.885364 7.244229 -5.316426
1305031226.565912 -4.885364 7.244229 -5.316426
1305031226.569588 -4.885364 7.196333 -5.508009
1305031226.570547 -4.885364 7.196333 -5.508009
1305031226.571832 -4.885364 7.196333 -5.508009
1305031226.572831 -4.885364 7.196333 -5.508009
1305031226.575928 -4.969182 7.052646 -5.508009
1305031226.577077 -4.969182 7.052646 -5.508009
1305031226.580549 -4.921286 7.052646 -5.124843
1305031226.581673 -4.921286 7.052646 -5.124843
1305031226.584939 -4.897338 7.052646 -4.933260
1305031226.586083 -4.897338 7.052646 -4.933260
1305031226.589536 -4.873390 7.148437 -4.741677
1305031226.590542 -4.873390 7.148437 -4.741677
1305031226.591785 -4.873390 7.148437 -4.741677
1305031226.592957 -4.873390 7.148437 -4.741677
1305031226.596079 -4.873390 7.196333 -4.358511
1305031226.597076 -4.873390 7.196333 -4.358511
1305031226.600703 -4.681807 7.148437 -4.382459
1305031226.601689 -4.681807 7.148437 -4.382459
1305031226.604940 -4.789573 7.052646 -4.023241
1305031226.606082 -4.789573 7.052646 -4.023241
1305031226.609736 -4.885364 7.232255 -3.783762
1305031226.610694 -4.885364 7.232255 -3.783762
1305031226.611952 -4.885364 7.232255 -3.783762
1305031226.612952 -4.885364 7.232255 -3.783762
1305031226.616080 -4.789573 7.052646 -3.879554
1305031226.617076 -4.789573 7.052646 -3.879554
1305031226.620826 -4.873390 7.148437 -3.544284
1305031226.621831 -4.873390 7.148437 -3.544284
1305031226.624906 -4.861416 6.908959 -3.592179
1305031226.625909 -4.861416 6.908959 -3.592179
1305031226.629564 -4.969182 7.052646 -3.544284
1305031226.630541 -4.969182 7.052646 -3.544284
1305031226.631809 -4.969182 7.052646 -3.544284
1305031226.632807 -4.969182 7.052646 -3.544284
1305031226.636078 -4.873390 7.052646 -3.687971
1305031226.637040 -4.873390 7.052646 -3.687971
1305031226.640584 -4.789573 7.148437 -3.592179
1305031226.641668 -4.789573 7.148437 -3.592179
1305031226.644948 -4.873390 7.220281 -3.783762
1305031226.645951 -4.873390 7.220281 -3.783762
1305031226.649577 -5.076947 7.232255 -4.071137
1305031226.650569 -5.076947 7.232255 -4.071137
1305031226.651806 -5.076947 7.232255 -4.071137
1305031226.652845 -5.076947 7.232255 -4.071137
1305031226.656039 -5.076947 7.052646 -4.358511
1305031226.657033 -5.076947 7.052646 -4.358511
1305031226.660686 -5.268530 6.873037 -4.406407
1305031226.661681 -5.268530 6.873037 -4.406407
1305031226.664932 -5.268530 6.861063 -4.262720
1305031226.665930 -5.268530 6.861063 -4.262720
1305031226.669570 -5.076947 7.052646 -4.166928
1305031226.670533 -5.076947 7.052646 -4.166928
1305031226.671806 -5.076947 7.052646 -4.166928
1305031226.672801 -5.076947 7.052646 -4.166928
1305031226.676069 -4.969182 7.052646 -4.310615
1305031226.677070 -4.969182 7.052646 -4.310615
1305031226.680723 -4.837468 7.244229 -4.166928
1305031226.681674 -4.837468 7.244229 -4.166928
1305031226.684945 -4.586016 7.052646 -4.262720
1305031226.685902 -4.586016 7.052646 -4.262720
1305031226.689534 -4.837468 7.052646 -4.358511
1305031226.690527 -4.837468 7.052646 -4.358511
1305031226.691778 -4.837468 7.052646 -4.358511
1305031226.692806 -4.837468 7.052646 -4.358511
1305031226.696021 -4.789573 6.813167 -4.550094
1305031226.697038 -4.789573 6.813167 -4.550094
1305031226.700660 -4.681807 6.669480 -4.741677
1305031226.701663 -4.681807 6.669480 -4.741677
1305031226.704910 -4.586016 6.813167 -4.933260
1305031226.705910 -4.586016 6.813167 -4.933260
1305031226.709569 -4.538120 6.861063 -5.076947
1305031226.710521 -4.538120 6.861063 -5.076947
1305031226.711813 -4.538120 6.861063 -5.076947
1305031226.712795 -4.538120 6.861063 -5.076947
1305031226.716094 -4.681807 7.052646 -5.508009
1305031226.717062 -4.681807 7.052646 -5.508009
1305031226.720529 -4.538120 7.531603 -5.891174
1305031226.721686 -4.538120 7.531603 -5.891174
1305031226.724769 -4.873390 7.723186 -6.082757
1305031226.725901 -4.873390 7.723186 -6.082757
1305031226.727398 -4.873390 7.723186 -6.082757
1305031226.728399 -4.873390 7.723186 -6.082757
1305031226.731941 -4.969182 7.998586 -6.849089
1305031226.732935 -4.969182 7.998586 -6.849089
1305031226.736080 -5.256556 8.010560 -7.040672
1305031226.737062 -5.256556 8.010560 -7.040672
1305031226.740688 -5.280504 7.818977 -7.423838
1305031226.741685 -5.280504 7.818977 -7.423838
1305031226.744936 -5.627748 8.010560 -7.423838
1305031226.746057 -5.627748 8.010560 -7.423838
1305031226.749542 -5.651696 8.345830 -7.423838
1305031226.750522 -5.651696 8.345830 -7.423838
1305031226.751802 -5.651696 8.345830 -7.423838
1305031226.752979 -5.651696 8.345830 -7.423838
1305031226.756058 -5.651696 8.441622 -7.088568
1305031226.757019 -5.651696 8.441622 -7.088568
1305031226.760648 -5.651696 8.776892 -6.633558
1305031226.761799 -5.651696 8.776892 -6.633558
1305031226.764939 -5.627748 8.968475 -6.298288
1305031226.766068 -5.627748 8.968475 -6.298288
1305031226.769542 -5.268530 8.872683 -6.226444
1305031226.770520 -5.268530 8.872683 -6.226444
1305031226.771810 -5.268530 8.872683 -6.226444
1305031226.772930 -5.268530 8.872683 -6.226444
1305031226.776057 -5.280504 8.872683 -5.603800
1305031226.777060 -5.280504 8.872683 -5.603800
1305031226.780690 -5.268530 8.752944 -5.531956
1305031226.781815 -5.268530 8.752944 -5.531956
1305031226.784931 -5.172738 8.381752 -5.124843
1305031226.785919 -5.172738 8.381752 -5.124843
1305031226.789515 -4.873390 8.058456 -4.837468
1305031226.790510 -4.873390 8.058456 -4.837468
1305031226.791764 -4.873390 8.058456 -4.837468
1305031226.792785 -4.873390 8.058456 -4.837468
1305031226.796021 -4.586016 7.579499 -4.765625
1305031226.797059 -4.586016 7.579499 -4.765625
1305031226.800683 -4.490224 7.052646 -4.753651
1305031226.801660 -4.490224 7.052646 -4.753651
1305031226.804927 -4.490224 6.861063 -4.741677
1305031226.805913 -4.490224 6.861063 -4.741677
1305031226.809678 -4.310615 6.477897 -4.933260
1305031226.810650 -4.310615 6.477897 -4.933260
1305031226.811934 -4.310615 6.477897 -4.933260
1305031226.812924 -4.310615 6.477897 -4.933260
1305031226.816031 -3.915476 6.046835 -5.076947
1305031226.817034 -3.915476 6.046835 -5.076947
1305031226.820696 -3.819684 5.711565 -5.484061
1305031226.821806 -3.819684 5.711565 -5.484061
1305031226.824880 -3.723893 5.615774 -5.915122
1305031226.826037 -3.723893 5.615774 -5.915122
1305031226.829538 -3.915476 5.663670 -6.274340
1305031226.830646 -3.915476 5.663670 -6.274340
1305031226.831779 -3.915476 5.663670 -6.274340
1305031226.832924 -3.915476 5.663670 -6.274340
1305031226.835902 -4.119032 5.711565 -6.298288
1305031226.837017 -4.119032 5.711565 -6.298288
1305031226.840576 -4.502198 5.711565 -6.274340
1305031226.841674 -4.502198 5.711565 -6.274340
1305031226.844922 -4.873390 5.903148 -5.699591
1305031226.845903 -4.873390 5.903148 -5.699591
